ID	Type
C#CC=CNCN	1
C(CCC#CO)#N	1
C(C=CNC)#N	1
C1(C)N=CC(C=1)=O	1
C(C(C)O)=O	1
C(N(C=C)C=C)=N	1
C1(C(C)=CC=N1)=O	1
C(NC(C=C)=N)=O	1
C1CCC(CC1)N	1
C(C)=NCCO	1
C1C(N=C(C#1)C)=O	1
C=C(C(N)=C)CN	1
C(CC(N)=N)=O	1
C(NC=CCN)#C	1
C#CCC(NC)=N	1
C(C(C)(C)N)#CO	1
C(CN)=CC(C)=O	1
C=C(N)NCC	1
C=C(C=CCO)N	1
C(C1CCCC1)N	1
C(C(C)N)#CC	1
C=C1C=CC(N1)O	1
C#CNC(C)=O	1
C(C)=CC(CN)=O	1
C(C(C=O)N)#N	1
C1CC(C)C(C=1)N	1
C1(CCC(C)N=1)O	1
C(C)#CNC(C)=C	1
C1NCC(C=1N)C	1
C=O	1
CC(C)(CC)N	1
C1C(C)CC(C=1)O	1
C=C1C(CCC1)O	1
C(C1CNC=N1)=O	1
C1(CCC(C1)N)=O	1
C(NC(N)=C)=O	1
C(O)=C(C)NC	1
C(C)(C(C=C)NC)=O	1
C1(C(C=CN1)O)=N	1
C(CC(O)=O)=O	1
C(C(C)N(C)C)#N	1
C(NC=C)#CN	1
C(O)#CC(C)=O	1
C1N=C(C=CN=1)N	1
C(N)=C(N)O	1
C(NCC=N)=N	1
C(C)=O	1
C(C(CCN)=C)#N	1
C(CN)=O	1
C=C1C(NCC1)=N	1
C#CC(CNC)=O	1
C(C(C=O)C)=O	1
C(CCO)(N)=N	1
C(C(N)O)#CC=O	1
C(CC)(CC)=O	1
C#CCC(CC)N	1
C1CCN=CC=1	1
C=C(C(C)=O)C	1
C1CNC(C=1)=N	1
C(C(C)=CN)#N	1
C(CCC=C)(N)=O	1
C1C(CCN1)N	1
C1C(CC(N=1)=C)O	1
C1C(CN=CC=1)O	1
C#CCCNCO	1
C1NC(CC=1N)=C	1
C1C(C)(CNC=1)O	1
C(NC=C)#CCN	1
C(NCN)#CCN	1
C1C(N)=NC(C#1)=N	1
C(CC)(CC=C)=O	1
C(C)=CN(C)CC	1
C1(C=CC(N=1)=N)N	1
CCNCCO	1
C1(C)NC=CN=1	1
C#CCCC(C)N	1
C(N)=NC(C=C)=O	1
C#CNC(C=O)O	1
C=C(C(CN)=O)C	1
C(NC(N)=CN)#C	1
C=C(C(N)=N)C=C	1
C=C1C=CCN1	1
C1(CC(CC=1)N)N	1
C(N1C=CNC1)=O	1
C#CCNCC=O	1
C(C(C=N)C)#N	1
